"Observations",50887,"Proportion",0
"Variables",60,"Maxeigen",1

"Clustering algorithm converged."

"Cluster Summary for 1 Cluster",,,,,
"Cluster","Members","ClusterVariation","VariationExplained","ProportionExplained","SecondEigenvalue"
1,60,60,8.780526,0.1463,3.8298

"Clustering algorithm converged."

"Cluster Summary for 2 Clusters",,,,,
"Cluster","Members","ClusterVariation","VariationExplained","ProportionExplained","SecondEigenvalue"
"MMRAcquisitonRetailCleanPrice",0.946420,0.008422,0.128802
"MMRCurrentAuctionAveragePrice",0.960656,0.015172,0.084830
"MMRCurrentAuctionCleanPrice",0.959526,0.035385,0.134437
"MMRCurrentRetailAveragePrice",0.955511,-.000301,0.077904
"MMRCurrentRetailCleanPrice",0.955071,0.016058,0.120936
"VehBCost",0.831218,-.009153,0.183934
"IsOnlineSale",0.067374,0.000965,0.010130
"WarrantyCost",-.050383,0.568150,0.253867
"Nationality_American",0.018170,0.938606,0.065819
"Nationality_Other",0.047378,-.087890,0.019999
"Nationality_Other_Asian",-.066462,-.821689,-.088692
"Nationality_Topline_Asian",0.103368,-.516103,-.004136
"tob3brand_other",-.018170,-.938606,-.065819
"tob3brand_GM",-.021886,0.491276,0.039932
"tob3brand_Ford",-.059635,0.098912,0.417315
"tob3brand_Chrysler",0.084524,0.165090,-.322594
"auction_ADESA",-.038571,-.029933,0.025638
"auction_MANHEIM",-.022796,0.000866,0.255746
"auction_OTHER",0.062471,0.026911,-.321183
"size_COMPACT",-.288445,-.140597,-.026588
"size_CROSSOVER",0.116874,0.001868,0.054538
"size_LARGE",0.085511,0.308148,0.075268
"size_LARGE_SUV",0.121531,0.049143,0.228618
"size_LARGE_TRUCK",0.167514,0.016788,0.121350
"size_MEDIUM",-.145054,-.238168,-.490800
"size_MEDIUM_SUV",0.146866,0.025635,0.382642
"size_SMALL_SUV",0.057378,-.042651,0.194985
"size_SMALL_TRUCK",-.046463,-.017636,0.099592
"size_SPECIALTY",0.216205,0.008862,-.056718
"size_SPORTS",0.017674,-.051700,0.162759
"size_VAN",-.095978,0.197608,-.043538
"color_BEIGE",0.003323,0.001882,0.008460
"color_BLACK",0.102254,-.026933,0.017553
"color_BLUE",0.007813,-.010273,-.079114
"color_BROWN",0.011202,0.022717,0.041791
"color_GOLD",-.079672,0.014138,0.018951
"color_GREEN",-.040672,0.008163,0.087051
"color_GREY",0.077778,0.001319,0.042310
